_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,article_id1,article_id2,comments,lesscredible,morecredible,result_article_comments_count1,result_article_comments_count2,result_article_keywords_count1,result_article_keywords_count2,result_article_nouns_count1,result_article_nouns_count2,result_article_numerical_count1,result_article_numerical_count2,result_article_publication_date1,result_article_publication_date2,result_article_punctuation_count1,result_article_punctuation_count2,result_article_uppercase_count1,result_article_uppercase_count2,result_article_wiki_entities_count1,result_article_wiki_entities_count2,result_article_word_count1,result_article_word_count2,result_sentiment1,result_sentiment2,same,what_article_is_more_credible,article_comments_count1,article_comments_count2,article_keywords_count1,article_keywords_count2,article_nouns_count1,article_nouns_count2,article_numerical_count1,article_numerical_count2,article_publication_date1,article_publication_date2,article_punctuation_count1,article_punctuation_count2,article_uppercase_count1,article_uppercase_count2,article_wiki_entities_count1,article_wiki_entities_count2,article_word_count1,article_word_count2,id1,id2,sentiment1,sentiment2,text1,text2
751583373,7/11/2015 16:51:05,1687333350,7/11/2015 16:48:26,false,neodev,0.3439,32583500,USA,AZ,Phoenix,70.162.78.177,558ead5a48d3e92012819829,558ead5a48d3e920128197f0,,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tweet2,0,0,11,15,60,67,8,14,2015-04-14T03:50:02Z,2010-06-18T14:48:37Z,44,50,99,123,96,116,650,659,558ead5a48d3e92012819829,558ead5a48d3e920128197f0,0.75,-1.125,"Japan’s hopes of resuming its whale hunts in the Southern Ocean have suffered a setback after International Whaling Committee experts said its latest plan offered no scientific justification for the slaughter. The IWC panel said Japan’s revised programme, known as Newrep-A, did not contain enough information for experts to determine whether Japan needed to kill whales to fulfil two key objectives: calculating the size of populations necessary for a return to sustainable commercial hunting, and gaining a better understanding of the Antarctic marine ecosystem.","One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC)."
751583373,7/11/2015 17:07:41,1687338169,7/11/2015 17:06:54,false,eup_slw,0.6833,32022942,CAN,ON,Hamilton,65.95.66.224,558ead5a48d3e92012819829,558ead5a48d3e920128197f0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,same,0,0,11,15,60,67,8,14,2015-04-14T03:50:02Z,2010-06-18T14:48:37Z,44,50,99,123,96,116,650,659,558ead5a48d3e92012819829,558ead5a48d3e920128197f0,0.75,-1.125,"Japan’s hopes of resuming its whale hunts in the Southern Ocean have suffered a setback after International Whaling Committee experts said its latest plan offered no scientific justification for the slaughter. The IWC panel said Japan’s revised programme, known as Newrep-A, did not contain enough information for experts to determine whether Japan needed to kill whales to fulfil two key objectives: calculating the size of populations necessary for a return to sustainable commercial hunting, and gaining a better understanding of the Antarctic marine ecosystem.","One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC)."
751583374,7/8/2015 22:25:42,1685062837,7/8/2015 22:25:15,false,instagc,0.6256,31157999,USA,KS,Topeka,68.102.220.35,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,tweet1,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/8/2015 22:32:18,1685068556,7/8/2015 22:31:27,false,neodev,0.4144,18881135,CAN,ON,Ajax,99.243.87.224,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,same,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/8/2015 22:37:33,1685073598,7/8/2015 22:35:47,false,clixsense,0.4019,17950689,GBR,Y9,Tonypandy,92.2.33.68,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,same,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/8/2015 22:47:54,1685083956,7/8/2015 22:47:37,false,neodev,0.6962,32987272,USA,NY,Albany,169.226.110.165,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,same,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/8/2015 22:49:30,1685085599,7/8/2015 22:49:18,false,prodege,0.3071,1859229,USA,LA,Denham Springs,98.181.38.122,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,same,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/8/2015 22:56:38,1685093522,7/8/2015 22:56:18,false,instagc,0.3542,13581319,USA,IL,Mount Vernon,66.232.166.86,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tweet2,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/9/2015 01:10:28,1685234261,7/9/2015 01:08:29,false,fastcashgpt,0.4554,31726334,USA,FL,Cape Coral,184.0.224.229,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,tweet1,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/9/2015 01:14:29,1685238113,7/9/2015 01:13:03,false,eup_slw,0.3925,32718504,AUS,04,Brisbane,124.243.146.28,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,same,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/9/2015 01:17:59,1685241617,7/9/2015 01:15:59,false,points4rewards,0.5729,28703583,USA,"","",97.73.93.60,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,same,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583374,7/9/2015 02:08:03,1685288127,7/9/2015 02:06:04,false,neodev,0.5235,30321275,USA,NV,Las Vegas,192.30.80.4,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tweet2,0,0,15,3,67,107,14,9,2010-06-18T14:48:37Z,2010-05-29T00:00:00Z,50,66,123,145,116,116,659,651,558ead5a48d3e920128197f0,558ead5a48d3e9201281985a,-1.125,-3.75,"One of the world's smallest states could determine whether commercial whaling is legitimised after a 25 year ban. The Pacific island of Palau, which only achieved nationhood in 1992 and has a population of just 20,000, has said it intends to switch sides and join other anti-whaling countries at a crucial meeting next week.The proposal to resume commercial whaling will be voted on in the next few days by the 88 countries who are members of the International Whaling Commission (IWC).","TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling."
751583375,7/10/2015 04:06:25,1686472778,7/10/2015 04:02:06,false,neodev,0.4433,20929875,USA,MA,Somerville,71.174.181.59,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tweet1,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 06:35:33,1686560434,7/10/2015 06:34:41,false,gifthulk,0.606,31065274,AUS,08,Perth,124.148.233.6,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tweet1,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 08:15:58,1686597826,7/10/2015 08:15:39,false,clixsense,0.3914,24763049,GBR,E4,Chelmsford,86.131.204.24,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tweet2,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 09:08:50,1686617204,7/10/2015 09:08:22,false,neodev,0.4486,24696098,GBR,G6,Hull,178.78.102.168,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tweet2,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 10:02:53,1686633849,7/10/2015 10:02:10,false,prodege,0.6043,4316379,CAN,ON,Windsor,198.91.219.55,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tweet2,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 12:51:00,1686676462,7/10/2015 12:50:39,false,clixsense,0.6473,33115750,GBR,E4,Basildon,94.5.241.62,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,tweet2,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 12:55:55,1686678070,7/10/2015 12:55:29,false,neodev,0.4997,29363385,USA,DE,Wilmington,162.223.93.162,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tweet1,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 13:02:42,1686681893,7/10/2015 13:02:10,false,clixsense,0.5997,6338666,USA,MN,Saint Paul,68.117.36.159,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,same,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 13:31:17,1686691470,7/10/2015 13:30:54,false,neodev,0.6233,12115558,USA,OH,Twinsburg,98.27.164.131,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tweet2,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583375,7/10/2015 15:09:39,1686726389,7/10/2015 15:08:24,false,neodev,0.54,11014534,GBR,A2,Barnet,80.254.147.52,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,tweet1,0,0,3,13,107,67,9,10,2010-05-29T00:00:00Z,2014-11-26T18:29:26Z,66,48,145,108,116,104,651,692,558ead5a48d3e9201281985a,558ead5a48d3e92012819826,-3.75,-2.875,"TOKYO — Japan rebuffed a threat by Australia to take Tokyo to court over its whaling in the Antarctic, saying on Friday that the annual hunts were permitted under international law and accusing the Australian government of exploiting the issue for political gain. Australia said it will take Japan to the International Court of Justice in The Hague to argue that Japanese whaling expeditions violate international obligations and a quarter-century moratorium on commercial whaling.","Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015."
751583376,7/8/2015 22:49:06,1685085203,7/8/2015 22:48:56,false,neodev,0.6962,32987272,USA,NY,Albany,169.226.110.165,558ead5a48d3e92012819826,558ead5a48d3e920128197f4,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,tweet1,0,0,13,14,67,114,10,8,2014-11-26T18:29:26Z,2010-10-07T10:43:03Z,48,49,108,152,104,111,692,706,558ead5a48d3e92012819826,558ead5a48d3e920128197f4,-2.875,-3.25,"Australia’s “imperialist” campaign against whaling is akin to restricting the right of Japanese women to wear the kimono, the country’s chief negotiator at the International Whaling Commission has said. Joji Morishita, the head of Tokyo’s delegation to the International Whaling Commission, said Japan would defy “eco-imperialist” anti-whaling countries – led by Australia and New Zealand – and resume the slaughter of whales in the Southern Ocean in late 2015.","Sea Shepherd deliberately sank its own hi-tech protest boat after a January collision with a Japanese whaling ship to gain sympathy, the former skipper alleged Thursday in a public spat with the conservation group's founder.The New Zealander Peter Bethune said the futuristic trimaran Ady Gil was salvageable after the crash, but that he was ordered by Sea Shepherd head Paul Watson to scuttle it. Watson denied the claim, saying the decision was Bethune's.The exchange has exposed a bitter falling out between Bethune, who shot to international prominence because of the high-seas drama, and Watson, the figurehead of Sea Shepherd's campaign against Japan's Antarctic whaling programme.The campaign has drawn high-profile donor support in the United States and elsewhere.Bethune was at the helm of the Sea Shepherd boat when its bow was shorn off by Japanese whaling ship Shonan Maru 2 in waters off the frozen continent in January."
