Farley_Mowat	4.580567961
Steve_Shallhorn	0.348454646
Thames_Whale	1.742273228
Shane_Rattenbury	1.742273228
Chris_Mitchell	1.742273228
Jose_L._Atienza	1.742273228
Don_Rothwell	1.742273228
Senator_MacDonald	2.787637165
Minoru_Morimoto	2.787637165
Macdonald	2.787637165
Keiko_Maru	2.787637165
Dr_Lim	2.787637165
Ralph_Lowe	2.787637165
Nobutaka_Machimura	2.787637165
Nilo_Ramoso	2.787637165
RV_Farley_Mowat	0.348454646
Lim	0.696909291
Kon_Vatskalis	0.696909291
Joey	2.787637165
Luis_Tuazon	2.787637165
Mr_Vatskalis	2.787637165
Smith	2.787637165
Glenn_Inwood	2.787637165
William_J._Goldsborough	2.787637165
James_Cook_University	2.787637165
Senator_Zubiri	2.787637165
Ian_Campbell	2.090727874
Ian_Macdonald	2.090727874
Lemnuel_Aragones	2.090727874
Shepherd	2.090727874
Juan_Miguel_Zubiri	2.090727874
N._The_Melon-headed	2.090727874
Ashley_Dunn	1.742273228
Alex_Cornelissen	1.742273228
Mundita_Lim	1.742273228
David_Page	1.742273228
Rodolfo_Joson	1.742273228
Nelson_Bien	1.742273228
Adele	1.742273228
Rizza_Salinas	1.742273228
Albert	1.742273228
Malcolm_Sarmiento_Jr.	1.742273228
Erlinton_Olavare	0.348454646
Rachel_Siewrt	0.696909291
Nissui	0.696909291
John_Carter	0.348454646
Paul_Watson	3.833001102
Zubiri	3.833001102
Peter_Bethune	3.833001102
Mariel_Flores	3.833001102
Sarmiento	3.833001102
Stephen_Smith	3.833001102
Hayden_Panettiere	3.833001102
Joth_Singh	3.833001102
Westly_Rosario	3.833001102
Darren_Kindleysides	3.833001102
Sta._Cruz	3.833001102
Menhaden_Matter	1.462397998
Alberto_Venturina	7.311989989
Nadine_Slimak	7.311989989
Enrique_Garcia_Jr.	7.311989989
Campbell	7.311989989
Bethune	7.311989989
Mike_Townsley	1.462397998
Abeille_Flandre	1.462397998
Capt._Williams	2.924795996
Neil_Taylor	2.924795996
Bataan_Gov._Enrique	1.462397998
Rob_Deaville	0.860338007
Ady_Gil	1.720676013
Bien	1.720676013
Dr_Lemuel_Aragones	0.860338007
Mr_Rattenbury	0.860338007
OK	1.462397998
Steve_Irwin	1.462397998
Mr_Campbell	1.462397998
Capt_Watson	0.985276743
Hideki_Moronuki	0.985276743
Edgardo_Gomez	0.985276743
Ted_Haowden	1.462397998
Robert_Ehrlich	1.462397998
Toby_Gascon	1.462397998
Grant_Campbell	2.924795996
David_Williams	2.924795996
Andrew	1.462397998
Dr_Aragones	1.462397998
Watson	1.161368002
Lord_Boyce	1.161368002
Yuko_Hirono	1.462397998
David_McKenzie	5.806840011
